asset_id,asset_class,coverage,n_obs,ann_vol,first_date,last_date,valid
205615,Stock,1.0,237,0.46371903769692896,2006-02-28,2025-10-31,True
205614,Stock,1.0,237,0.27054749820142027,2006-02-28,2025-10-31,True
107813,Stock,1.0,237,0.7771060930220369,2006-02-28,2025-10-31,True
203597,Stock,1.0,237,0.16706622739296412,2006-02-28,2025-10-31,True
205604,Stock,1.0,237,0.3531606983766449,2006-02-28,2025-10-31,True
106815,Stock,1.0,237,0.40083476522147876,2006-02-28,2025-10-31,True
203594,Stock,1.0,237,0.5770631351543143,2006-02-28,2025-10-31,True
107037,Stock,1.0,237,0.30385674593397566,2006-02-28,2025-10-31,True
203592,Stock,1.0,237,0.35201892107021265,2006-02-28,2025-10-31,True
203591,Stock,1.0,237,0.258381872491492,2006-02-28,2025-10-31,True
203590,Stock,1.0,237,0.29899903523345867,2006-02-28,2025-10-31,True
107078,Stock,1.0,237,0.30755207772400495,2006-02-28,2025-10-31,True
107114,Stock,1.0,237,0.5384405689020683,2006-02-28,2025-10-31,True
107115,Stock,1.0,237,0.4303579336212887,2006-02-28,2025-10-31,True
107225,Stock,1.0,237,0.4260855645330451,2006-02-28,2025-10-31,True
205609,Stock,1.0,237,0.4597621920017293,2006-02-28,2025-10-31,True
203581,Stock,1.0,237,0.18474167062195204,2006-02-28,2025-10-31,True
203579,Stock,1.0,237,0.48787487446250904,2006-02-28,2025-10-31,True
205613,Stock,1.0,237,0.31179421288977643,2006-02-28,2025-10-31,True
203574,Stock,1.0,237,0.20145254108505595,2006-02-28,2025-10-31,True
203645,Stock,1.0,237,0.21132294688036715,2006-02-28,2025-10-31,True
205579,Stock,1.0,237,0.20028806398694163,2006-02-28,2025-10-31,True
203560,Stock,1.0,237,0.4635863234798772,2006-02-28,2025-10-31,True
203719,Stock,1.0,237,0.4467921081792843,2006-02-28,2025-10-31,True
203725,Stock,1.0,237,1.3831611028505,2006-02-28,2025-10-31,True
205553,Stock,1.0,237,0.36638671625354613,2006-02-28,2025-10-31,True
205554,Stock,1.0,237,0.19350386557428415,2006-02-28,2025-10-31,True
203724,Stock,1.0,237,0.35151901551541853,2006-02-28,2025-10-31,True
101170,Stock,1.0,237,0.3388800359930282,2006-02-28,2025-10-31,True
203723,Stock,1.0,237,0.48366834225790845,2006-02-28,2025-10-31,True
203722,Stock,1.0,237,0.6340466411257186,2006-02-28,2025-10-31,True
203720,Stock,1.0,237,0.5703549236697749,2006-02-28,2025-10-31,True
104997,Stock,1.0,237,1.3603260578729772,2006-02-28,2025-10-31,True
205551,Stock,1.0,237,0.5961976293946699,2006-02-28,2025-10-31,True
203714,Stock,1.0,237,0.48701908919865516,2006-02-28,2025-10-31,True
203712,Stock,1.0,237,0.6683625836414395,2006-02-28,2025-10-31,True
205556,Stock,1.0,237,0.42925030349820487,2006-02-28,2025-10-31,True
105001,Stock,1.0,237,0.2957032973709346,2006-02-28,2025-10-31,True
203709,Stock,1.0,237,0.6090479878766392,2006-02-28,2025-10-31,True
105004,Stock,1.0,237,0.8635884841982832,2006-02-28,2025-10-31,True
205557,Stock,1.0,237,0.1839820000803047,2006-02-28,2025-10-31,True
105011,Stock,1.0,237,1.1863907285355102,2006-02-28,2025-10-31,True
104994,Stock,1.0,237,0.3196086283057206,2006-02-28,2025-10-31,True
104986,Stock,1.0,237,0.5009066774829406,2006-02-28,2025-10-31,True
205578,Stock,1.0,237,0.19519777823022064,2006-02-28,2025-10-31,True
203738,Stock,1.0,237,0.4383010650696766,2006-02-28,2025-10-31,True
104940,Stock,1.0,237,0.44928739645798527,2006-02-28,2025-10-31,True
203741,Stock,1.0,237,0.4136657106315681,2006-02-28,2025-10-31,True
205542,Stock,1.0,237,0.6537663112935709,2006-02-28,2025-10-31,True
205543,Stock,1.0,237,0.22530947372709959,2006-02-28,2025-10-31,True
104943,Stock,1.0,237,0.5840356108239876,2006-02-28,2025-10-31,True
203740,Stock,1.0,237,0.5626611575783514,2006-02-28,2025-10-31,True
203739,Stock,1.0,237,0.20821025137442403,2006-02-28,2025-10-31,True
101173,Stock,1.0,237,1.2180658176604215,2006-02-28,2025-10-31,True
203737,Stock,1.0,237,0.36884240394200396,2006-02-28,2025-10-31,True
104981,Stock,1.0,237,0.2735224591833062,2006-02-28,2025-10-31,True
203735,Stock,1.0,237,0.4769870473961943,2006-02-28,2025-10-31,True
104955,Stock,1.0,237,0.5974206241829854,2006-02-28,2025-10-31,True
104967,Stock,1.0,237,0.4757075032284645,2006-02-28,2025-10-31,True
205547,Stock,1.0,237,0.39463339548013654,2006-02-28,2025-10-31,True
203732,Stock,1.0,237,0.26638774539602617,2006-02-28,2025-10-31,True
104970,Stock,1.0,237,0.3801373152969662,2006-02-28,2025-10-31,True
104980,Stock,1.0,237,1.149912988798369,2006-02-28,2025-10-31,True
203729,Stock,1.0,237,0.5279459596203889,2006-02-28,2025-10-31,True
203705,Stock,1.0,237,1.772967492468572,2006-02-28,2025-10-31,True
105036,Stock,1.0,237,0.3714728566743173,2006-02-28,2025-10-31,True
203700,Stock,1.0,237,0.488805728240396,2006-02-28,2025-10-31,True
203661,Stock,1.0,237,1.3932235573160932,2006-02-28,2025-10-31,True
205570,Stock,1.0,237,0.14070196299972335,2006-02-28,2025-10-31,True
205571,Stock,1.0,237,0.2682415651433266,2006-02-28,2025-10-31,True
105116,Stock,1.0,237,0.2577537469991678,2006-02-28,2025-10-31,True
205572,Stock,1.0,237,0.28371342015205053,2006-02-28,2025-10-31,True
205574,Stock,1.0,237,0.5132136601621978,2006-02-28,2025-10-31,True
105117,Stock,1.0,237,0.49417692137223895,2006-02-28,2025-10-31,True
203664,Stock,1.0,237,0.3445113828070146,2006-02-28,2025-10-31,True
203663,Stock,1.0,237,0.8946945552623525,2006-02-28,2025-10-31,True
105118,Stock,1.0,237,0.4075957552633957,2006-02-28,2025-10-31,True
205558,Stock,1.0,237,0.5449145495531075,2006-02-28,2025-10-31,True
105130,Stock,1.0,237,0.20806766153218154,2006-02-28,2025-10-31,True
203655,Stock,1.0,237,0.5115176952740608,2006-02-28,2025-10-31,True
203654,Stock,1.0,237,0.41768785595827607,2006-02-28,2025-10-31,True
203653,Stock,1.0,237,0.2288121433224025,2006-02-28,2025-10-31,True
205576,Stock,1.0,237,0.39209674616158163,2006-02-28,2025-10-31,True
105150,Stock,1.0,237,0.5067517784734643,2006-02-28,2025-10-31,True
205577,Stock,1.0,237,0.5723919145453217,2006-02-28,2025-10-31,True
105163,Stock,1.0,237,0.2615443449856199,2006-02-28,2025-10-31,True
205569,Stock,1.0,237,0.2504854508295025,2006-02-28,2025-10-31,True
205567,Stock,1.0,237,0.6453597959265788,2006-02-28,2025-10-31,True
205565,Stock,1.0,237,0.34910819900869605,2006-02-28,2025-10-31,True
105112,Stock,1.0,237,0.2970662478010927,2006-02-28,2025-10-31,True
203688,Stock,1.0,237,0.6243124856593841,2006-02-28,2025-10-31,True
203687,Stock,1.0,237,0.2331494521792966,2006-02-28,2025-10-31,True
203685,Stock,1.0,237,0.4037507774426772,2006-02-28,2025-10-31,True
105082,Stock,1.0,237,0.29119205716244856,2006-02-28,2025-10-31,True
105089,Stock,1.0,237,0.43369704515238505,2006-02-28,2025-10-31,True
203683,Stock,1.0,237,0.5577747597068883,2006-02-28,2025-10-31,True
203680,Stock,1.0,237,0.4771034113310917,2006-02-28,2025-10-31,True
203679,Stock,1.0,237,0.7428256354270254,2006-02-28,2025-10-31,True
205559,Stock,1.0,237,0.28713081614615255,2006-02-28,2025-10-31,True
205560,Stock,1.0,237,0.1470965783442711,2006-02-28,2025-10-31,True
203677,Stock,1.0,237,0.4600743344705292,2006-02-28,2025-10-31,True
105104,Stock,1.0,237,0.3345043276183301,2006-02-28,2025-10-31,True
203669,Stock,1.0,237,0.24816364377719674,2006-02-28,2025-10-31,True
203666,Stock,1.0,237,0.6046054131263614,2006-02-28,2025-10-31,True
105111,Stock,1.0,237,0.4327492407057785,2006-02-28,2025-10-31,True
205563,Stock,1.0,237,0.4342165520234561,2006-02-28,2025-10-31,True
205564,Stock,1.0,237,0.1488603871749478,2006-02-28,2025-10-31,True
205629,Stock,1.0,237,0.44983503060574376,2006-02-28,2025-10-31,True
108893,Stock,1.0,237,0.44318206069621513,2006-02-28,2025-10-31,True
205777,Stock,1.0,237,0.35103873294681115,2006-02-28,2025-10-31,True
203445,Stock,1.0,237,0.666625361229596,2006-02-28,2025-10-31,True
128918,Stock,1.0,237,0.22178009774463472,2006-02-28,2025-10-31,True
128938,Stock,1.0,237,0.19623518837113887,2006-02-28,2025-10-31,True
205670,Stock,1.0,237,0.44192884616952244,2006-02-28,2025-10-31,True
128939,Stock,1.0,237,0.2230114391948015,2006-02-28,2025-10-31,True
128940,Stock,1.0,237,0.19487329878963378,2006-02-28,2025-10-31,True
205672,Stock,1.0,237,0.4922276736316884,2006-02-28,2025-10-31,True
203448,Stock,1.0,237,0.7000641959329815,2006-02-28,2025-10-31,True
203447,Stock,1.0,237,0.7562993745340325,2006-02-28,2025-10-31,True
203444,Stock,1.0,237,0.693414425123136,2006-02-28,2025-10-31,True
128879,Stock,1.0,237,0.21387484068543605,2006-02-28,2025-10-31,True
205673,Stock,1.0,237,0.36446140598294396,2006-02-28,2025-10-31,True
203442,Stock,1.0,237,0.38207566035696355,2006-02-28,2025-10-31,True
128998,Stock,1.0,237,0.2643612895765931,2006-02-28,2025-10-31,True
203440,Stock,1.0,237,0.2918765279118311,2006-02-28,2025-10-31,True
205679,Stock,1.0,237,0.6427218702149802,2006-02-28,2025-10-31,True
205685,Stock,1.0,237,0.4828967670916873,2006-02-28,2025-10-31,True
205686,Stock,1.0,237,0.2281338456009296,2006-02-28,2025-10-31,True
128999,Stock,1.0,237,0.11819417433024412,2006-02-28,2025-10-31,True
128898,Stock,1.0,237,0.1913887481992204,2006-02-28,2025-10-31,True
128878,Stock,1.0,237,0.19310418988219163,2006-02-28,2025-10-31,True
203485,Stock,1.0,237,0.3075010628615726,2006-02-28,2025-10-31,True
203470,Stock,1.0,237,0.35898588950979066,2006-02-28,2025-10-31,True
203481,Stock,1.0,237,0.8376179893450091,2006-02-28,2025-10-31,True
203480,Stock,1.0,237,0.4210568660460433,2006-02-28,2025-10-31,True
203477,Stock,1.0,237,0.46838836837365344,2006-02-28,2025-10-31,True
128779,Stock,1.0,237,0.3946267920677796,2006-02-28,2025-10-31,True
203475,Stock,1.0,237,0.7206782134216958,2006-02-28,2025-10-31,True
203474,Stock,1.0,237,0.598149377947667,2006-02-28,2025-10-31,True
203473,Stock,1.0,237,0.7042741573226583,2006-02-28,2025-10-31,True
128798,Stock,1.0,237,0.2569865108448239,2006-02-28,2025-10-31,True
203469,Stock,1.0,237,0.3950931766501954,2006-02-28,2025-10-31,True
128860,Stock,1.0,237,0.2615213581815892,2006-02-28,2025-10-31,True
128818,Stock,1.0,237,0.4198521000038054,2006-02-28,2025-10-31,True
128838,Stock,1.0,237,0.20767742607122966,2006-02-28,2025-10-31,True
203466,Stock,1.0,237,0.5011296559958103,2006-02-28,2025-10-31,True
203462,Stock,1.0,237,0.6357995280239572,2006-02-28,2025-10-31,True
203460,Stock,1.0,237,0.2508285380717282,2006-02-28,2025-10-31,True
128858,Stock,1.0,237,0.23430785311942404,2006-02-28,2025-10-31,True
128859,Stock,1.0,237,0.20413294503124366,2006-02-28,2025-10-31,True
203457,Stock,1.0,237,0.6280133337830534,2006-02-28,2025-10-31,True
205687,Stock,1.0,237,0.29796898418946643,2006-02-28,2025-10-31,True
129000,Stock,1.0,237,0.15865042408578148,2006-02-28,2025-10-31,True
203438,Stock,1.0,237,0.3766766537579439,2006-02-28,2025-10-31,True
205714,Stock,1.0,237,0.577922170247366,2006-02-28,2025-10-31,True
129059,Stock,1.0,237,0.19254311584870168,2006-02-28,2025-10-31,True
129060,Stock,1.0,237,0.22313904518227162,2006-02-28,2025-10-31,True
205710,Stock,1.0,237,0.3425651188758638,2006-02-28,2025-10-31,True
203422,Stock,1.0,237,0.7469309487926488,2006-02-28,2025-10-31,True
203419,Stock,1.0,237,0.6412113520739956,2006-02-28,2025-10-31,True
203418,Stock,1.0,237,0.29880969657628925,2006-02-28,2025-10-31,True
203415,Stock,1.0,237,0.6263965519047962,2006-02-28,2025-10-31,True
205713,Stock,1.0,237,0.30250756361325876,2006-02-28,2025-10-31,True
129079,Stock,1.0,237,0.17588631339632835,2006-02-28,2025-10-31,True
129001,Stock,1.0,237,0.11896102553327101,2006-02-28,2025-10-31,True
205716,Stock,1.0,237,0.6476264007166599,2006-02-28,2025-10-31,True
203413,Stock,1.0,237,0.6014090537898702,2006-02-28,2025-10-31,True
203412,Stock,1.0,237,0.47348848479632244,2006-02-28,2025-10-31,True
129080,Stock,1.0,237,0.24334749163784988,2006-02-28,2025-10-31,True
129081,Stock,1.0,237,0.1769040949773369,2006-02-28,2025-10-31,True
129084,Stock,1.0,237,0.27747344510737765,2006-02-28,2025-10-31,True
205775,Stock,1.0,237,0.5498445062415248,2006-02-28,2025-10-31,True
203411,Stock,1.0,237,0.2972803324955263,2006-02-28,2025-10-31,True
129058,Stock,1.0,237,0.21395083838173232,2006-02-28,2025-10-31,True
129041,Stock,1.0,237,0.19237318036235584,2006-02-28,2025-10-31,True
205707,Stock,1.0,237,0.6776137074729714,2006-02-28,2025-10-31,True
129040,Stock,1.0,237,0.2181542774664598,2006-02-28,2025-10-31,True
129018,Stock,1.0,237,0.15658069945053177,2006-02-28,2025-10-31,True
129019,Stock,1.0,237,0.1395469954451105,2006-02-28,2025-10-31,True
129020,Stock,1.0,237,0.17139708038942533,2006-02-28,2025-10-31,True
203436,Stock,1.0,237,0.6579301168154312,2006-02-28,2025-10-31,True
205699,Stock,1.0,237,0.2546258310712696,2006-02-28,2025-10-31,True
203435,Stock,1.0,237,0.30895369010350293,2006-02-28,2025-10-31,True
129021,Stock,1.0,237,0.13922328912001009,2006-02-28,2025-10-31,True
203433,Stock,1.0,237,0.49383941579296114,2006-02-28,2025-10-31,True
101156,Stock,1.0,237,0.4187285252526128,2006-02-28,2025-10-31,True
203430,Stock,1.0,237,0.5746135136270508,2006-02-28,2025-10-31,True
129022,Stock,1.0,237,0.19545267005837622,2006-02-28,2025-10-31,True
129023,Stock,1.0,237,0.22246236286808774,2006-02-28,2025-10-31,True
129038,Stock,1.0,237,0.20413713855825075,2006-02-28,2025-10-31,True
203424,Stock,1.0,237,0.19514085473002551,2006-02-28,2025-10-31,True
203423,Stock,1.0,237,0.41507122422353243,2006-02-28,2025-10-31,True
129039,Stock,1.0,237,0.2287333930712677,2006-02-28,2025-10-31,True
205706,Stock,1.0,237,0.5597102294488078,2006-02-28,2025-10-31,True
203482,Stock,1.0,237,0.2656100103502161,2006-02-28,2025-10-31,True
203486,Stock,1.0,237,0.6553369699749129,2006-02-28,2025-10-31,True
203559,Stock,1.0,237,0.5963666901781103,2006-02-28,2025-10-31,True
1166,Stock,1.0,237,0.5616840205213619,2006-02-28,2025-10-31,True
101161,Stock,1.0,237,0.19015144389014998,2006-02-28,2025-10-31,True
205642,Stock,1.0,237,0.3046986075458484,2006-02-28,2025-10-31,True
116435,Stock,1.0,237,0.544970541035002,2006-02-28,2025-10-31,True
205643,Stock,1.0,237,0.647462670703668,2006-02-28,2025-10-31,True
203540,Stock,1.0,237,0.35192341192082394,2006-02-28,2025-10-31,True
203539,Stock,1.0,237,0.6921471341246325,2006-02-28,2025-10-31,True
205644,Stock,1.0,237,0.5499649178617759,2006-02-28,2025-10-31,True
205645,Stock,1.0,237,0.2066678414926745,2006-02-28,2025-10-31,True
11749,Stock,1.0,237,0.2893696957582571,2006-02-28,2025-10-31,True
205640,Stock,1.0,237,0.6269241742917335,2006-02-28,2025-10-31,True
203535,Stock,1.0,237,0.2550867230368982,2006-02-28,2025-10-31,True
203534,Stock,1.0,237,0.21463110146969555,2006-02-28,2025-10-31,True
203531,Stock,1.0,237,0.2867447979453127,2006-02-28,2025-10-31,True
203530,Stock,1.0,237,0.5612040412437928,2006-02-28,2025-10-31,True
203529,Stock,1.0,237,0.6635916767025886,2006-02-28,2025-10-31,True
205649,Stock,1.0,237,0.4030797884663588,2006-02-28,2025-10-31,True
205650,Stock,1.0,237,0.9748721538113484,2006-02-28,2025-10-31,True
205651,Stock,1.0,237,0.29306603678891374,2006-02-28,2025-10-31,True
203544,Stock,1.0,237,1.0700262511878527,2006-02-28,2025-10-31,True
114927,Stock,1.0,237,0.16289876439276374,2006-02-28,2025-10-31,True
128638,Stock,1.0,237,0.2633048812001004,2006-02-28,2025-10-31,True
203551,Stock,1.0,237,0.1550889602966937,2006-02-28,2025-10-31,True
203558,Stock,1.0,237,0.6576666914752365,2006-02-28,2025-10-31,True
205631,Stock,1.0,237,0.47397349854194526,2006-02-28,2025-10-31,True
205632,Stock,1.0,237,0.48594659509657734,2006-02-28,2025-10-31,True
109299,Stock,1.0,237,0.4038880198983748,2006-02-28,2025-10-31,True
111320,Stock,1.0,237,0.21099134368501363,2006-02-28,2025-10-31,True
205633,Stock,1.0,237,0.3848162628730781,2006-02-28,2025-10-31,True
205634,Stock,1.0,237,0.4110975303299555,2006-02-28,2025-10-31,True
111941,Stock,1.0,237,0.44674091672360056,2006-02-28,2025-10-31,True
203550,Stock,1.0,237,0.30543905839806224,2006-02-28,2025-10-31,True
114657,Stock,1.0,237,0.34397847180666596,2006-02-28,2025-10-31,True
205635,Stock,1.0,237,0.5143283063003675,2006-02-28,2025-10-31,True
112116,Stock,1.0,237,0.4157023977153584,2006-02-28,2025-10-31,True
205636,Stock,1.0,237,0.7403494992483425,2006-02-28,2025-10-31,True
205637,Stock,1.0,237,0.3046889978859285,2006-02-28,2025-10-31,True
11217,Stock,1.0,237,0.4267245981725701,2006-02-28,2025-10-31,True
205638,Stock,1.0,237,0.464203761340475,2006-02-28,2025-10-31,True
203545,Stock,1.0,237,1.7341595155029976,2006-02-28,2025-10-31,True
112296,Stock,1.0,237,0.30171902682995844,2006-02-28,2025-10-31,True
205654,Stock,1.0,237,0.5626236875542735,2006-02-28,2025-10-31,True
119093,Stock,1.0,237,0.8438184491099912,2006-02-28,2025-10-31,True
205655,Stock,1.0,237,0.3889588784309058,2006-02-28,2025-10-31,True
203493,Stock,1.0,237,0.6230085603924661,2006-02-28,2025-10-31,True
124617,Stock,1.0,237,0.3769242205068635,2006-02-28,2025-10-31,True
203506,Stock,1.0,237,0.5557249100465804,2006-02-28,2025-10-31,True
203504,Stock,1.0,237,0.2674566545918433,2006-02-28,2025-10-31,True
205665,Stock,1.0,237,0.4339325155141552,2006-02-28,2025-10-31,True
125378,Stock,1.0,237,0.37101059600044584,2006-02-28,2025-10-31,True
203500,Stock,1.0,237,0.5403192557640816,2006-02-28,2025-10-31,True
125457,Stock,1.0,237,0.2365690650138155,2006-02-28,2025-10-31,True
125863,Stock,1.0,237,1.061332489499156,2006-02-28,2025-10-31,True
12596,Stock,1.0,237,0.5031215155218837,2006-02-28,2025-10-31,True
119754,Stock,1.0,237,0.5318139828860685,2006-02-28,2025-10-31,True
205666,Stock,1.0,237,0.18383523578520533,2006-02-28,2025-10-31,True
12616,Stock,1.0,237,0.2527346172552352,2006-02-28,2025-10-31,True
205667,Stock,1.0,237,0.5979720819541462,2006-02-28,2025-10-31,True
203492,Stock,1.0,237,0.9881558026351909,2006-02-28,2025-10-31,True
126596,Stock,1.0,237,0.5584099744115,2006-02-28,2025-10-31,True
12673,Stock,1.0,237,1.005268273116928,2006-02-28,2025-10-31,True
101159,Stock,1.0,237,0.4272894651033183,2006-02-28,2025-10-31,True
127694,Stock,1.0,237,0.6539601856998987,2006-02-28,2025-10-31,True
12384,Stock,1.0,237,0.4059044114106927,2006-02-28,2025-10-31,True
12383,Stock,1.0,237,0.5699307760070833,2006-02-28,2025-10-31,True
203509,Stock,1.0,237,0.5779376120550508,2006-02-28,2025-10-31,True
203510,Stock,1.0,237,0.8946810475744702,2006-02-28,2025-10-31,True
205656,Stock,1.0,237,0.1748442302090775,2006-02-28,2025-10-31,True
203526,Stock,1.0,237,0.3595108968517053,2006-02-28,2025-10-31,True
203525,Stock,1.0,237,0.5854804463506739,2006-02-28,2025-10-31,True
120293,Stock,1.0,237,0.39471783554385154,2006-02-28,2025-10-31,True
205660,Stock,1.0,237,0.7458546410171479,2006-02-28,2025-10-31,True
120475,Stock,1.0,237,0.48076233333744234,2006-02-28,2025-10-31,True
120860,Stock,1.0,237,0.49666770225926127,2006-02-28,2025-10-31,True
203524,Stock,1.0,237,0.7367682133375629,2006-02-28,2025-10-31,True
203523,Stock,1.0,237,0.3322449634178521,2006-02-28,2025-10-31,True
203522,Stock,1.0,237,0.4624333440937681,2006-02-28,2025-10-31,True
101160,Stock,1.0,237,0.5826644072941131,2006-02-28,2025-10-31,True
122537,Stock,1.0,237,1.256165002256693,2006-02-28,2025-10-31,True
203516,Stock,1.0,237,0.3288113812979154,2006-02-28,2025-10-31,True
203514,Stock,1.0,237,0.5847270571372453,2006-02-28,2025-10-31,True
205663,Stock,1.0,237,0.43059499966419884,2006-02-28,2025-10-31,True
205664,Stock,1.0,237,0.1957381937069463,2006-02-28,2025-10-31,True
12368,Stock,1.0,237,0.4714767394623293,2006-02-28,2025-10-31,True
206118,Stock,1.0,237,0.27368053986635893,2006-02-28,2025-10-31,True
130449,Stock,1.0,237,0.2704354936473861,2006-02-28,2025-10-31,True
203149,Stock,1.0,237,0.3079124823406532,2006-02-28,2025-10-31,True
131428,Stock,1.0,237,0.18838879611587372,2006-02-28,2025-10-31,True
131418,Stock,1.0,237,0.1853632394603723,2006-02-28,2025-10-31,True
206789,Stock,1.0,237,0.42916528614779054,2006-02-28,2025-10-31,True
202827,Stock,1.0,237,0.3258364236017143,2006-02-28,2025-10-31,True
206792,Stock,1.0,237,0.3849929892190278,2006-02-28,2025-10-31,True
206794,Stock,1.0,237,0.30369945543840937,2006-02-28,2025-10-31,True
206795,Stock,1.0,237,0.3086458235540533,2006-02-28,2025-10-31,True
206798,Stock,1.0,237,0.6631434560462334,2006-02-28,2025-10-31,True
131420,Stock,1.0,237,0.2865880374712185,2006-02-28,2025-10-31,True
206800,Stock,1.0,237,0.31603947433923585,2006-02-28,2025-10-31,True
206786,Stock,1.0,237,0.39070845129146214,2006-02-28,2025-10-31,True
131430,Stock,1.0,237,0.29737926353672334,2006-02-28,2025-10-31,True
206801,Stock,1.0,237,0.41726961211321134,2006-02-28,2025-10-31,True
202825,Stock,1.0,237,0.5848971638619503,2006-02-28,2025-10-31,True
206802,Stock,1.0,237,0.39943867772446934,2006-02-28,2025-10-31,True
206803,Stock,1.0,237,0.6849959463603714,2006-02-28,2025-10-31,True
206804,Stock,1.0,237,0.5462208552894967,2006-02-28,2025-10-31,True
206805,Stock,1.0,237,0.5192923716905941,2006-02-28,2025-10-31,True
131431,Stock,1.0,237,0.14156469538091207,2006-02-28,2025-10-31,True
206787,Stock,1.0,237,0.3651382607756487,2006-02-28,2025-10-31,True
202830,Stock,1.0,237,0.4739939674178212,2006-02-28,2025-10-31,True
202847,Stock,1.0,237,0.45158243232392437,2006-02-28,2025-10-31,True
206775,Stock,1.0,237,0.6141863758762679,2006-02-28,2025-10-31,True
206768,Stock,1.0,237,0.381651567822487,2006-02-28,2025-10-31,True
202844,Stock,1.0,237,0.5450357643125338,2006-02-28,2025-10-31,True
206770,Stock,1.0,237,0.7762045294864255,2006-02-28,2025-10-31,True
131380,Stock,1.0,237,0.18476294987833752,2006-02-28,2025-10-31,True
131381,Stock,1.0,237,0.17343578385256295,2006-02-28,2025-10-31,True
131382,Stock,1.0,237,0.20447847237667965,2006-02-28,2025-10-31,True
131383,Stock,1.0,237,0.19144935636525706,2006-02-28,2025-10-31,True
202838,Stock,1.0,237,0.21406050758394582,2006-02-28,2025-10-31,True
131384,Stock,1.0,237,0.21253702034065441,2006-02-28,2025-10-31,True
131398,Stock,1.0,237,0.2111936342886631,2006-02-28,2025-10-31,True
206776,Stock,1.0,237,0.5747299613840667,2006-02-28,2025-10-31,True
202834,Stock,1.0,237,0.4391153471169907,2006-02-28,2025-10-31,True
131385,Stock,1.0,237,0.1980113692779024,2006-02-28,2025-10-31,True
202833,Stock,1.0,237,0.31175241884611227,2006-02-28,2025-10-31,True
206779,Stock,1.0,237,0.6191919699971272,2006-02-28,2025-10-31,True
202832,Stock,1.0,237,0.18970215360809378,2006-02-28,2025-10-31,True
206780,Stock,1.0,237,0.33044659476427335,2006-02-28,2025-10-31,True
206781,Stock,1.0,237,0.9101249614596051,2006-02-28,2025-10-31,True
206807,Stock,1.0,237,0.42801798038765754,2006-02-28,2025-10-31,True
131432,Stock,1.0,237,0.27699334345729476,2006-02-28,2025-10-31,True
202821,Stock,1.0,237,0.3738406282140074,2006-02-28,2025-10-31,True
206829,Stock,1.0,237,0.48270189356856424,2006-02-28,2025-10-31,True
206822,Stock,1.0,237,0.5396905930283593,2006-02-28,2025-10-31,True
206823,Stock,1.0,237,0.4187764445598221,2006-02-28,2025-10-31,True
206825,Stock,1.0,237,0.6235517801943524,2006-02-28,2025-10-31,True
202801,Stock,1.0,237,0.39518307696109056,2006-02-28,2025-10-31,True
13145,Stock,1.0,237,0.4769651256050149,2006-02-28,2025-10-31,True
204182,Stock,1.0,237,0.6229343011071317,2006-02-28,2025-10-31,True
131461,Stock,1.0,237,0.20673828689974005,2006-02-28,2025-10-31,True
206828,Stock,1.0,237,0.29463643574241694,2006-02-28,2025-10-31,True
131462,Stock,1.0,237,0.17006375540172786,2006-02-28,2025-10-31,True
206808,Stock,1.0,237,0.3822798459178994,2006-02-28,2025-10-31,True
206833,Stock,1.0,237,0.2948254264525377,2006-02-28,2025-10-31,True
202797,Stock,1.0,237,0.19318608855497943,2006-02-28,2025-10-31,True
206834,Stock,1.0,237,0.32436638129953954,2006-02-28,2025-10-31,True
131463,Stock,1.0,237,0.21913983759719294,2006-02-28,2025-10-31,True
131464,Stock,1.0,237,0.17668164736291367,2006-02-28,2025-10-31,True
206837,Stock,1.0,237,0.3198789277832002,2006-02-28,2025-10-31,True
131479,Stock,1.0,237,0.380870177454134,2006-02-28,2025-10-31,True
206839,Stock,1.0,237,0.693194830107138,2006-02-28,2025-10-31,True
131439,Stock,1.0,237,0.27022042876271146,2006-02-28,2025-10-31,True
206820,Stock,1.0,237,0.35234507134030374,2006-02-28,2025-10-31,True
131438,Stock,1.0,237,0.2603597628572287,2006-02-28,2025-10-31,True
131437,Stock,1.0,237,0.2799679495206697,2006-02-28,2025-10-31,True
131433,Stock,1.0,237,0.14200501928034945,2006-02-28,2025-10-31,True
202820,Stock,1.0,237,0.08653541384046091,2006-02-28,2025-10-31,True
131434,Stock,1.0,237,0.29029787403690555,2006-02-28,2025-10-31,True
206810,Stock,1.0,237,1.2059498679818679,2006-02-28,2025-10-31,True
206813,Stock,1.0,237,0.5238537104672435,2006-02-28,2025-10-31,True
206814,Stock,1.0,237,0.43897022390915047,2006-02-28,2025-10-31,True
131435,Stock,1.0,237,0.27049268198738446,2006-02-28,2025-10-31,True
202818,Stock,1.0,237,0.4018087510280107,2006-02-28,2025-10-31,True
202817,Stock,1.0,237,0.41757829746450614,2006-02-28,2025-10-31,True
131436,Stock,1.0,237,0.25926227088968823,2006-02-28,2025-10-31,True
202814,Stock,1.0,237,0.32691171525153306,2006-02-28,2025-10-31,True
202813,Stock,1.0,237,0.6816740460518143,2006-02-28,2025-10-31,True
202811,Stock,1.0,237,0.35136534350145104,2006-02-28,2025-10-31,True
202807,Stock,1.0,237,0.44715177651886007,2006-02-28,2025-10-31,True
206817,Stock,1.0,237,0.33105030198299645,2006-02-28,2025-10-31,True
202805,Stock,1.0,237,0.5318535798954117,2006-02-28,2025-10-31,True
